SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1.0,0.344297669,47.0,0.0,196.0,96.0,5.0,0.0,0.0,0.0,1.0
1.0,0.007019691,68.0,0.0,1390.0,0.0,17.0,0.0,1.0,0.0,0.0
1.0,0.0,33.0,0.0,0.456062164,8750.0,4.0,0.0,1.0,0.0,0.0
1.0,0.29404615,60.0,0.0,0.240708224,6833.0,10.0,0.0,1.0,0.0,1.0
1.0,0.267905614,76.0,0.0,0.285452994,8200.0,12.0,0.0,0.0,0.0,0.0
1.0,0.040273312,44.0,0.0,0.270497267,7500.0,14.0,0.0,2.0,0.0,3.0
1.0,0.5175549110000001,55.0,0.0,0.297276771,9216.0,11.0,0.0,1.0,0.0,1.0
1.0,0.001326329,62.0,0.0,0.30506556,10600.0,8.0,0.0,2.0,0.0,1.0
1.0,0.003548737,63.0,0.0,0.147049851,49166.0,19.0,0.0,2.0,0.0,0.0
1.0,0.06740602700000001,33.0,0.0,0.074112375,2900.0,5.0,0.0,0.0,0.0,0.0
1.0,0.765948458,27.0,0.0,0.412156536,1200.0,3.0,0.0,0.0,0.0,1.0
1.0,0.144173824,61.0,0.0,0.34738617200000005,11266.0,17.0,0.0,2.0,0.0,3.0
1.0,0.227718263,42.0,0.0,0.108918811,7500.0,5.0,0.0,0.0,0.0,0.0
1.0,0.036200615,70.0,0.0,0.037122302,10424.0,7.0,0.0,0.0,0.0,0.0
1.0,0.00161675,69.0,0.0,0.20364206,5106.0,9.0,0.0,2.0,0.0,0.0
1.0,0.022762559,51.0,0.0,0.177101715,14166.0,8.0,0.0,2.0,0.0,1.0
1.0,0.906880291,39.0,0.0,0.488780271,4500.0,5.0,0.0,1.0,0.0,1.0
1.0,0.011272471,35.0,0.0,0.111891441,8400.0,7.0,0.0,1.0,0.0,2.0
1.0,0.06821064,57.0,0.0,0.009332445,10500.0,3.0,0.0,0.0,0.0,0.0
0.0,0.9999999,25.0,1.0,0.02082221,1872.0,0.0,0.0,0.0,0.0,0.0
1.0,0.08509149099999999,38.0,0.0,0.256871564,2000.0,3.0,0.0,0.0,0.0,2.0
1.0,0.0,42.0,0.0,0.34746380600000004,9600.0,8.0,0.0,2.0,0.0,2.0
1.0,0.308887795,57.0,2.0,0.478586902,6000.0,10.0,0.0,2.0,0.0,2.0
1.0,0.00077842,65.0,1.0,0.125327225,9167.0,10.0,0.0,1.0,0.0,0.0
1.0,0.194407306,69.0,0.0,0.129972346,4700.0,13.0,0.0,0.0,0.0,0.0
1.0,0.558295436,47.0,2.0,0.65526971,6024.0,15.0,0.0,2.0,0.0,2.0
1.0,0.0,61.0,0.0,0.098869265,10700.0,6.0,0.0,1.0,0.0,3.0
1.0,0.024155666,51.0,0.0,0.35507095200000005,9583.0,11.0,0.0,2.0,0.0,2.0
1.0,0.853239735,62.0,0.0,0.48771563,1912.0,4.0,0.0,0.0,0.0,0.0
1.0,0.037105063,38.0,0.0,0.360727854,5000.0,12.0,0.0,1.0,1.0,0.0
1.0,0.523316521,41.0,0.0,0.057097681,5691.0,7.0,0.0,0.0,0.0,2.0
0.0,0.866994033,38.0,0.0,0.507719382,12500.0,15.0,0.0,1.0,0.0,2.0
1.0,0.066749166,66.0,0.0,0.376579747,6250.0,10.0,0.0,2.0,0.0,0.0
1.0,0.017246807,84.0,0.0,0.014819805,5937.0,20.0,0.0,0.0,0.0,0.0
1.0,0.033399393,68.0,0.0,0.072811178,7800.0,4.0,0.0,1.0,0.0,0.0
1.0,0.28626372,32.0,0.0,0.205397301,2000.0,10.0,0.0,0.0,0.0,0.0
1.0,0.0,29.0,0.0,0.0,2786.0,1.0,0.0,0.0,0.0,1.0
1.0,0.9999999,60.0,0.0,0.03938754,18939.0,3.0,1.0,0.0,0.0,0.0
1.0,0.032573722,56.0,0.0,97.0,241.0,7.0,0.0,0.0,0.0,0.0
0.0,0.410095228,32.0,0.0,0.616676665,5000.0,15.0,0.0,1.0,0.0,0.0
1.0,0.054147293,64.0,0.0,0.008062484,3968.0,3.0,0.0,0.0,0.0,0.0
1.0,0.108152577,59.0,0.0,0.648893628,3750.0,26.0,0.0,0.0,0.0,0.0
0.0,0.334614352,55.0,0.0,0.970068027,6614.0,22.0,0.0,7.0,0.0,6.0
1.0,0.15953160800000002,47.0,0.0,0.5105990779999999,2169.0,5.0,0.0,2.0,0.0,0.0
1.0,0.0,62.0,0.0,0.06485464,83000.0,10.0,0.0,4.0,0.0,0.0
1.0,0.072327776,58.0,0.0,0.503190172,10500.0,9.0,0.0,4.0,0.0,1.0
0.0,0.891444896,26.0,0.0,0.300771208,3500.0,7.0,4.0,0.0,0.0,0.0
1.0,0.556601251,40.0,1.0,0.166006414,5300.0,6.0,0.0,0.0,0.0,0.0
1.0,0.004497049,64.0,0.0,0.205183585,4166.0,11.0,0.0,1.0,0.0,0.0
1.0,0.018896226,51.0,0.0,0.228979184,11000.0,11.0,0.0,1.0,0.0,1.0
1.0,0.007162271,45.0,0.0,0.268387872,3330.0,8.0,0.0,1.0,0.0,0.0
1.0,0.444273528,52.0,2.0,0.123036649,4965.0,14.0,0.0,0.0,0.0,2.0
1.0,0.084480352,64.0,0.0,0.162718105,12493.0,9.0,0.0,1.0,0.0,0.0
1.0,0.0,36.0,1.0,0.289401927,5500.0,6.0,0.0,1.0,0.0,1.0
0.0,1.413173653,22.0,1.0,0.174377224,280.0,3.0,1.0,0.0,1.0,0.0
1.0,0.775293873,65.0,0.0,0.5971062229999999,8500.0,10.0,0.0,2.0,0.0,2.0
1.0,0.029069352000000007,45.0,0.0,0.292227703,7500.0,13.0,0.0,1.0,0.0,2.0
1.0,0.06130612,54.0,0.0,0.767293083,5001.0,4.0,0.0,1.0,0.0,3.0
1.0,0.067068449,65.0,0.0,0.004832931,12000.0,6.0,0.0,0.0,0.0,1.0
1.0,0.17396520699999998,33.0,0.0,0.8224838409999999,4331.0,7.0,0.0,3.0,0.0,0.0
1.0,0.0,43.0,0.0,0.14732856,16900.0,5.0,0.0,2.0,0.0,2.0
1.0,0.06693080400000001,61.0,0.0,0.481503699,5000.0,21.0,0.0,2.0,0.0,0.0
1.0,0.608130623,30.0,0.0,0.104986877,2666.0,2.0,0.0,0.0,0.0,0.0
1.0,0.523091047,68.0,0.0,0.284057971,1379.0,6.0,0.0,0.0,0.0,0.0
1.0,0.003942737,73.0,0.0,0.063752047,7936.0,8.0,0.0,0.0,0.0,0.0
1.0,0.085826889,41.0,0.0,0.368161251,7292.0,27.0,0.0,4.0,0.0,0.0
1.0,0.9999999,29.0,0.0,0.033970276,2354.0,1.0,0.0,0.0,0.0,0.0
1.0,0.9999999,28.0,1.0,0.141239174,1500.0,3.0,0.0,0.0,0.0,0.0
1.0,0.458957818,44.0,0.0,0.423955231,11078.0,13.0,0.0,3.0,0.0,7.0
1.0,0.158277317,29.0,1.0,0.012771392,4697.0,4.0,0.0,0.0,0.0,0.0
1.0,0.439576093,38.0,0.0,1.83948373,5500.0,15.0,0.0,6.0,0.0,1.0
0.0,0.309016012,35.0,2.0,0.5559045229999999,3183.0,10.0,0.0,1.0,0.0,2.0
1.0,0.918993866,58.0,0.0,0.438731791,3500.0,5.0,0.0,1.0,0.0,2.0
1.0,0.08794753300000001,36.0,0.0,5.184259838,1600.0,10.0,0.0,4.0,0.0,0.0
1.0,0.9999999,23.0,0.0,0.282859339,1300.0,1.0,0.0,0.0,0.0,0.0
1.0,0.43659537,50.0,1.0,0.054315572,7750.0,12.0,1.0,0.0,1.0,1.0
1.0,0.0,53.0,0.0,0.12158876,3700.0,5.0,0.0,0.0,0.0,2.0
1.0,0.153292335,39.0,0.0,0.26885849100000003,12500.0,3.0,0.0,1.0,0.0,2.0
1.0,0.007731535,75.0,0.0,0.131594245,13761.0,16.0,0.0,1.0,0.0,0.0
1.0,0.126673292,64.0,0.0,0.199165972,5994.0,17.0,0.0,1.0,0.0,0.0
1.0,0.181760586,72.0,0.0,0.128482972,2583.0,6.0,0.0,0.0,0.0,0.0
1.0,0.0,55.0,0.0,0.27383565,4100.0,2.0,0.0,1.0,0.0,0.0
1.0,0.9999999,28.0,0.0,0.0,1100.0,1.0,0.0,0.0,0.0,0.0
1.0,0.534753684,52.0,1.0,0.354628526,12584.0,8.0,0.0,1.0,0.0,0.0
1.0,0.479826009,64.0,0.0,0.415382885,8892.0,8.0,0.0,1.0,0.0,1.0
1.0,0.052183717,72.0,1.0,1.130890052,2100.0,15.0,0.0,2.0,0.0,1.0
1.0,0.044473657,71.0,0.0,0.260644206,2700.0,27.0,0.0,1.0,0.0,0.0
1.0,0.023142201,56.0,0.0,0.6151631479999999,2083.0,24.0,0.0,0.0,0.0,0.0
1.0,0.031022534,53.0,0.0,0.308943089,6149.0,8.0,0.0,1.0,0.0,0.0
1.0,0.089659195,26.0,1.0,0.11481175,4833.0,6.0,0.0,0.0,0.0,0.0
1.0,0.0711924,59.0,0.0,0.026794641,5000.0,4.0,0.0,0.0,0.0,0.0
1.0,0.9999999,49.0,1.0,0.33079486,2100.0,4.0,0.0,0.0,1.0,0.0
1.0,0.094684216,32.0,0.0,0.089413448,2795.0,4.0,0.0,0.0,1.0,0.0
1.0,0.980747349,28.0,0.0,0.217005738,5750.0,16.0,0.0,0.0,1.0,0.0
0.0,0.9999999,40.0,0.0,23.0,2333.0,0.0,1.0,0.0,0.0,0.0
1.0,0.065089125,74.0,0.0,0.144088245,2900.0,4.0,0.0,0.0,0.0,1.0
1.0,0.196233733,84.0,0.0,0.07523980799999999,3335.0,6.0,0.0,0.0,0.0,1.0
1.0,0.072498993,66.0,0.0,0.009909795,15741.0,8.0,0.0,0.0,0.0,0.0
1.0,0.006823737,43.0,0.0,0.230512868,5400.0,10.0,0.0,1.0,0.0,2.0
1.0,0.009700926,80.0,0.0,12.0,4438.0,4.0,0.0,0.0,0.0,0.0
1.0,0.474994528,51.0,0.0,0.356442904,15000.0,7.0,0.0,1.0,0.0,4.0
1.0,0.877240212,38.0,1.0,0.7913012979999999,2850.0,7.0,0.0,1.0,0.0,1.0
1.0,0.909859569,51.0,1.0,1.045393137,3700.0,9.0,0.0,2.0,0.0,1.0
0.0,0.947501989,49.0,3.0,0.952641549,4750.0,13.0,6.0,3.0,2.0,2.0
1.0,0.335669634,42.0,0.0,0.255749361,9000.0,9.0,0.0,2.0,0.0,3.0
1.0,0.022088452,55.0,0.0,0.271328411,16116.0,5.0,0.0,3.0,0.0,1.0
1.0,0.438866861,51.0,0.0,0.206924699,14700.0,9.0,0.0,1.0,0.0,2.0
1.0,0.0,37.0,0.0,0.088632679,5550.0,3.0,0.0,0.0,0.0,0.0
1.0,0.26748367100000003,66.0,0.0,0.743083004,505.0,6.0,0.0,0.0,0.0,0.0
1.0,0.294676999,40.0,0.0,0.656772379,6400.0,17.0,0.0,2.0,0.0,2.0
1.0,0.627999655,60.0,0.0,0.5125333329999999,7499.0,14.0,0.0,3.0,0.0,0.0
1.0,0.13875459699999998,39.0,0.0,0.295672047,7000.0,6.0,0.0,2.0,0.0,0.0
1.0,0.122033396,52.0,0.0,0.901024744,4000.0,11.0,0.0,1.0,0.0,0.0
1.0,0.337558869,64.0,0.0,2870.0,0.0,9.0,0.0,1.0,0.0,0.0
1.0,0.130269935,33.0,0.0,284.0,99.0,8.0,0.0,0.0,0.0,0.0
1.0,0.9999999,23.0,0.0,0.010962241,820.0,1.0,0.0,0.0,0.0,0.0
1.0,0.00040171,73.0,0.0,0.0,2688.0,6.0,0.0,0.0,0.0,0.0
1.0,0.00478143,84.0,0.0,0.00119984,7500.0,9.0,0.0,0.0,0.0,0.0
1.0,0.017842438000000002,36.0,0.0,0.089114833,5015.0,4.0,0.0,0.0,0.0,0.0
1.0,0.161503339,63.0,0.0,0.206827596,7000.0,11.0,0.0,2.0,0.0,0.0
1.0,0.319254982,58.0,0.0,0.283449453,14065.0,31.0,0.0,3.0,0.0,0.0
1.0,0.129661264,42.0,0.0,0.324114812,4772.0,5.0,0.0,1.0,0.0,2.0
1.0,0.310707348,32.0,3.0,0.303739252,5000.0,6.0,0.0,0.0,1.0,0.0
1.0,0.020582931,61.0,0.0,0.482750812,13246.0,19.0,0.0,3.0,0.0,2.0
1.0,0.01575937,69.0,0.0,0.29008453,7452.0,13.0,0.0,3.0,0.0,0.0
1.0,0.025797173,82.0,0.0,34.0,1918.0,4.0,0.0,0.0,0.0,0.0
1.0,0.14839152,61.0,0.0,77.0,229.0,4.0,0.0,0.0,0.0,0.0
1.0,0.163630413,60.0,1.0,0.118904784,6500.0,9.0,0.0,1.0,0.0,0.0
0.0,0.927041946,58.0,1.0,0.444324454,8333.0,12.0,0.0,3.0,0.0,2.0
1.0,0.235418586,57.0,0.0,0.6261261260000001,2885.0,7.0,0.0,1.0,0.0,1.0
1.0,0.0,34.0,2.0,0.17289337300000002,3666.0,4.0,0.0,0.0,0.0,0.0
1.0,0.003888529,37.0,0.0,0.000333222,3000.0,2.0,0.0,0.0,0.0,0.0
1.0,0.176645584,65.0,0.0,0.037305516,5655.0,1.0,0.0,0.0,0.0,0.0
1.0,0.705834883,47.0,0.0,0.533992583,4853.0,6.0,0.0,2.0,0.0,2.0
1.0,0.162929593,41.0,0.0,0.077520292,8500.0,6.0,0.0,0.0,0.0,2.0
1.0,0.0,62.0,0.0,0.106835443,3949.0,3.0,0.0,0.0,0.0,1.0
1.0,0.056514305999999986,62.0,0.0,0.01432182,3560.0,8.0,0.0,0.0,0.0,0.0
1.0,0.016873399,77.0,0.0,0.010747313,4000.0,12.0,0.0,0.0,0.0,0.0
1.0,0.946601335,60.0,0.0,1.226285714,2624.0,5.0,0.0,1.0,0.0,0.0
1.0,0.267253808,41.0,1.0,0.216356729,5000.0,5.0,0.0,0.0,0.0,3.0
1.0,0.36516228,50.0,0.0,0.352941176,6102.0,10.0,0.0,1.0,0.0,0.0
1.0,0.047848308,32.0,0.0,0.209731171,4500.0,4.0,0.0,0.0,0.0,0.0
1.0,0.676058898,55.0,0.0,0.110889111,1000.0,3.0,0.0,0.0,0.0,0.0
1.0,0.006315568000000001,78.0,0.0,10.0,3778.0,9.0,0.0,0.0,0.0,0.0
1.0,0.011219308999999998,72.0,0.0,0.254395036,6768.0,10.0,0.0,1.0,0.0,0.0
1.0,1.031993601,58.0,1.0,0.436966594,4100.0,5.0,5.0,2.0,0.0,1.0
1.0,0.025438078,69.0,0.0,0.443505136,11000.0,19.0,0.0,2.0,0.0,1.0
1.0,0.196243273,36.0,0.0,0.15358802300000002,3873.0,7.0,0.0,0.0,0.0,2.0
1.0,0.008182574,56.0,0.0,0.446617889,6696.0,16.0,0.0,1.0,0.0,0.0
1.0,0.004680652,29.0,0.0,0.057388522,5000.0,4.0,0.0,0.0,0.0,0.0
1.0,0.102832231,33.0,0.0,0.25314937,3333.0,5.0,0.0,0.0,0.0,0.0
1.0,0.010074124,41.0,0.0,0.32684067,7700.0,13.0,0.0,1.0,0.0,2.0
1.0,0.361806435,68.0,0.0,0.451467269,3100.0,10.0,0.0,1.0,0.0,0.0
1.0,0.054597297,46.0,0.0,0.603118564,3398.0,8.0,0.0,1.0,0.0,1.0
1.0,0.175471524,38.0,0.0,0.159097401,3500.0,3.0,0.0,0.0,0.0,0.0
1.0,0.603198401,26.0,0.0,0.023984011,1500.0,1.0,0.0,0.0,0.0,0.0
1.0,1.012931609,61.0,0.0,0.056992876,8000.0,2.0,1.0,0.0,0.0,1.0
1.0,0.9999999,44.0,0.0,0.015994668,3000.0,0.0,0.0,0.0,0.0,3.0
1.0,0.7342657340000001,26.0,0.0,0.026731214,4750.0,3.0,0.0,0.0,0.0,0.0
1.0,0.036399225,44.0,0.0,0.015364355,6833.0,8.0,0.0,0.0,0.0,0.0
1.0,0.59659422,37.0,0.0,0.596878283,6662.0,10.0,0.0,1.0,0.0,2.0
1.0,0.59604032,39.0,0.0,0.594181164,3333.0,11.0,0.0,1.0,0.0,1.0
1.0,0.028813981,69.0,0.0,0.004127868,10416.0,6.0,0.0,0.0,0.0,0.0
1.0,0.149911545,37.0,0.0,0.662933931,6250.0,5.0,0.0,1.0,0.0,0.0
1.0,0.185351849,55.0,1.0,0.633262762,4250.0,9.0,0.0,1.0,0.0,2.0
1.0,0.419980639,71.0,0.0,0.46875,2047.0,12.0,0.0,1.0,0.0,0.0
1.0,0.003355818,51.0,0.0,0.6830586329999999,3700.0,9.0,0.0,1.0,0.0,0.0
1.0,0.025012162,70.0,0.0,0.261549324,9913.0,11.0,0.0,2.0,0.0,0.0
1.0,0.9999999,36.0,0.0,0.0,8000.0,1.0,1.0,0.0,1.0,2.0
1.0,0.879650377,52.0,0.0,0.496342738,2870.0,8.0,0.0,0.0,0.0,1.0
1.0,0.018584425,57.0,0.0,0.317917055,8583.0,14.0,0.0,3.0,0.0,0.0
1.0,0.011465813,56.0,0.0,0.16962879600000005,13334.0,13.0,0.0,3.0,0.0,4.0
1.0,0.9999999,45.0,0.0,0.40549542,1200.0,2.0,0.0,0.0,0.0,0.0
1.0,0.744896551,47.0,0.0,0.532260584,6400.0,10.0,0.0,1.0,0.0,2.0
1.0,0.077166335,31.0,0.0,0.525882756,5833.0,11.0,0.0,2.0,0.0,0.0
1.0,0.059915418,78.0,0.0,0.361039703,3500.0,3.0,0.0,0.0,0.0,0.0
1.0,0.257827897,74.0,0.0,0.5620115179999999,9723.0,14.0,0.0,3.0,0.0,1.0
1.0,0.031146031,67.0,0.0,65.0,637.0,8.0,0.0,0.0,0.0,0.0
1.0,0.065699599,62.0,1.0,0.148450245,17163.0,19.0,0.0,1.0,0.0,1.0
1.0,0.124394649,48.0,0.0,0.544580709,6033.0,12.0,0.0,2.0,0.0,0.0
1.0,0.166947534,25.0,0.0,0.32038835,2986.0,7.0,0.0,0.0,0.0,0.0
1.0,0.603336028,38.0,0.0,0.294487289,3500.0,5.0,0.0,0.0,0.0,1.0
1.0,0.26220492100000004,43.0,0.0,0.149022644,15500.0,8.0,0.0,1.0,0.0,2.0
1.0,0.008315939,60.0,1.0,28.0,1975.0,16.0,0.0,0.0,0.0,0.0
1.0,0.004591123,78.0,0.0,0.001263025,6333.0,8.0,0.0,0.0,0.0,0.0
1.0,0.050931636,31.0,0.0,0.34720449299999995,3916.0,4.0,0.0,2.0,0.0,0.0
1.0,0.133194169,47.0,1.0,0.388766358,6800.0,8.0,0.0,1.0,0.0,2.0
1.0,0.0,37.0,0.0,0.41834706,3520.0,7.0,0.0,1.0,0.0,2.0
1.0,0.427217245,55.0,0.0,0.138715179,3517.0,5.0,0.0,0.0,0.0,0.0
1.0,0.010307296,81.0,0.0,218.0,138.0,2.0,0.0,0.0,0.0,0.0
1.0,0.043789842,85.0,0.0,31.0,2419.0,3.0,0.0,0.0,0.0,0.0
1.0,0.00289971,53.0,0.0,0.249984305,15928.0,7.0,0.0,2.0,0.0,0.0
1.0,0.104895105,26.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.300015654,48.0,0.0,0.135818228,7833.0,9.0,0.0,0.0,0.0,1.0
1.0,0.070486905,65.0,0.0,0.017466536,6125.0,5.0,0.0,0.0,0.0,0.0
1.0,0.096641813,74.0,0.0,0.025874743,3400.0,4.0,0.0,0.0,0.0,0.0
1.0,0.110157481,63.0,0.0,0.381578196,17500.0,23.0,0.0,5.0,0.0,1.0
1.0,0.08042302400000001,54.0,0.0,0.183263414,9057.0,5.0,0.0,1.0,0.0,0.0
1.0,0.096976268,73.0,0.0,0.395356337,3100.0,7.0,0.0,1.0,0.0,0.0
1.0,0.567020535,60.0,0.0,0.5465686270000001,9791.0,15.0,0.0,1.0,0.0,1.0
1.0,0.465041507,41.0,0.0,0.254192596,9480.0,11.0,0.0,2.0,2.0,4.0
1.0,0.021679133,49.0,0.0,0.332092639,2417.0,4.0,0.0,1.0,0.0,2.0
1.0,0.615376974,44.0,0.0,0.214337966,4100.0,7.0,0.0,1.0,0.0,2.0
1.0,0.12789046099999998,59.0,0.0,67.0,376.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0098059,80.0,0.0,0.109041345,2200.0,10.0,0.0,0.0,0.0,0.0
1.0,0.483450351,34.0,0.0,0.419770774,5583.0,12.0,0.0,2.0,0.0,1.0
1.0,0.025003454,56.0,0.0,0.06533700099999999,8723.0,14.0,0.0,0.0,0.0,2.0
1.0,0.00835839,54.0,0.0,0.410717856,5000.0,7.0,0.0,2.0,0.0,0.0
1.0,0.095443588,62.0,0.0,0.506441069,5200.0,16.0,0.0,1.0,0.0,0.0
0.0,1.370848114,34.0,3.0,0.634549209,2905.0,9.0,3.0,1.0,2.0,2.0
1.0,0.001772647,56.0,0.0,80.0,358.0,5.0,0.0,0.0,0.0,0.0
1.0,0.78462531,51.0,0.0,0.961574508,3200.0,12.0,0.0,2.0,0.0,0.0
1.0,0.9999999,40.0,0.0,0.405759162,2291.0,4.0,0.0,2.0,0.0,0.0
1.0,0.139647929,45.0,2.0,0.381269788,6000.0,11.0,0.0,1.0,0.0,3.0
1.0,0.029676085,46.0,0.0,0.208279172,10000.0,7.0,0.0,2.0,0.0,5.0
1.0,0.033895016,59.0,0.0,0.376862745,5099.0,8.0,0.0,1.0,0.0,0.0
1.0,0.186984054,47.0,0.0,0.500534655,10286.0,18.0,0.0,2.0,0.0,0.0
1.0,0.018981019,22.0,0.0,0.0,2000.0,2.0,0.0,0.0,0.0,0.0
1.0,0.146970606,49.0,0.0,0.242471162,12916.0,6.0,0.0,2.0,0.0,0.0
1.0,0.198180644,65.0,0.0,0.132819928,10517.0,13.0,0.0,1.0,0.0,0.0
1.0,0.025830151000000003,28.0,0.0,0.060505489,7833.0,4.0,0.0,0.0,0.0,0.0
0.0,0.122713019,52.0,1.0,2.359775141,1600.0,16.0,0.0,3.0,0.0,3.0
1.0,0.017998909,46.0,0.0,0.406226926,8125.0,5.0,0.0,3.0,0.0,1.0
1.0,0.34318265600000003,38.0,0.0,0.483729781,5254.0,10.0,0.0,1.0,0.0,2.0
0.0,1.105665556,47.0,4.0,0.143044619,5333.0,25.0,0.0,0.0,3.0,2.0
1.0,0.0,75.0,0.0,0.27548652,5600.0,7.0,0.0,1.0,0.0,2.0
1.0,0.00504682,79.0,0.0,0.013409962,1565.0,21.0,0.0,0.0,0.0,0.0
0.0,0.6418295589999999,85.0,0.0,0.669018225,1700.0,6.0,0.0,1.0,0.0,0.0
1.0,0.351297405,25.0,0.0,0.097611324,3390.0,3.0,0.0,0.0,0.0,1.0
1.0,0.9999999,31.0,0.0,0.391001956,4600.0,1.0,0.0,1.0,0.0,2.0
1.0,0.356113953,36.0,0.0,0.359928014,5000.0,10.0,0.0,1.0,0.0,0.0
1.0,0.289391732,42.0,0.0,0.280670422,7278.0,5.0,0.0,2.0,0.0,2.0
1.0,0.100922361,51.0,0.0,2226.0,0.0,13.0,0.0,1.0,0.0,2.0
1.0,0.5230866679999999,38.0,0.0,0.394240209,9166.0,14.0,0.0,0.0,0.0,1.0
1.0,0.0,62.0,0.0,0.419201786,3582.0,8.0,0.0,2.0,0.0,0.0
1.0,0.028070852,81.0,0.0,0.013594562,2500.0,3.0,0.0,0.0,0.0,0.0
1.0,0.203305183,41.0,0.0,0.661667248,8600.0,26.0,0.0,3.0,0.0,0.0
1.0,0.006038718,55.0,0.0,0.78943294,5166.0,15.0,0.0,1.0,0.0,0.0
0.0,0.939553726,58.0,0.0,0.440329218,1700.0,10.0,0.0,0.0,0.0,0.0
1.0,0.0,36.0,0.0,0.686217009,3750.0,5.0,0.0,2.0,0.0,0.0
1.0,0.492305066,39.0,0.0,0.371546356,11400.0,15.0,0.0,1.0,1.0,0.0
0.0,1.121985649,39.0,1.0,0.204243078,2780.0,11.0,0.0,0.0,0.0,1.0
1.0,0.168665796,33.0,0.0,0.118921376,6600.0,6.0,0.0,0.0,0.0,3.0
1.0,0.139544182,26.0,0.0,0.002940312,3400.0,3.0,0.0,0.0,0.0,0.0
1.0,0.451297668,47.0,0.0,0.383075206,14333.0,9.0,0.0,3.0,0.0,2.0
1.0,0.037176945,55.0,1.0,0.190704744,12500.0,9.0,0.0,1.0,0.0,0.0
1.0,0.020940766,75.0,0.0,0.152082918,5016.0,14.0,0.0,1.0,0.0,0.0
1.0,0.877061469,42.0,0.0,0.145207033,1762.0,2.0,0.0,0.0,0.0,3.0
1.0,0.020212314,55.0,0.0,0.302395774,5300.0,13.0,0.0,1.0,0.0,0.0
0.0,0.9999999,80.0,0.0,184.0,163.0,3.0,0.0,0.0,0.0,0.0
1.0,0.9999999,25.0,0.0,0.0,2052.0,0.0,0.0,0.0,0.0,2.0
1.0,0.105137541,55.0,1.0,0.53481332,4954.0,10.0,0.0,1.0,0.0,1.0
1.0,0.539429841,34.0,0.0,0.778648384,4083.0,8.0,0.0,2.0,0.0,2.0
1.0,0.7709889740000001,45.0,0.0,0.228419655,12800.0,4.0,0.0,1.0,0.0,5.0
1.0,0.0,53.0,0.0,0.023181455,1250.0,15.0,0.0,0.0,0.0,2.0
1.0,0.420680308,43.0,0.0,0.250274973,10000.0,7.0,0.0,1.0,0.0,3.0
1.0,0.052138202,53.0,1.0,0.305950204,7108.0,8.0,0.0,1.0,0.0,1.0
1.0,0.383820998,59.0,0.0,0.612692893,4600.0,9.0,0.0,1.0,0.0,0.0
1.0,0.034289216000000004,61.0,0.0,0.141802522,16254.0,5.0,0.0,1.0,0.0,0.0
1.0,0.730684621,32.0,0.0,3735.0,0.0,5.0,0.0,2.0,0.0,0.0
0.0,0.99191193,48.0,0.0,0.599584067,6250.0,5.0,0.0,1.0,1.0,0.0
1.0,0.094631449,46.0,0.0,0.490438695,8000.0,17.0,0.0,3.0,0.0,2.0
1.0,0.0,68.0,0.0,0.518024841,3300.0,5.0,0.0,1.0,0.0,1.0
1.0,0.036428895,53.0,0.0,0.380669468,6900.0,15.0,0.0,2.0,0.0,1.0
1.0,0.02348728,63.0,0.0,0.17014684100000002,7422.0,6.0,0.0,2.0,0.0,0.0
1.0,0.092706991,51.0,0.0,0.01487881,4166.0,4.0,0.0,0.0,0.0,0.0
1.0,0.0,86.0,0.0,0.156631669,4666.0,8.0,0.0,1.0,0.0,0.0
1.0,0.554072296,45.0,0.0,0.6199858,5633.0,5.0,0.0,1.0,0.0,4.0
1.0,1.059117402,27.0,0.0,0.11411926,2917.0,4.0,0.0,0.0,0.0,0.0
1.0,0.360011935,41.0,0.0,0.425203601,11664.0,11.0,0.0,2.0,0.0,3.0
1.0,0.687859345,52.0,0.0,0.100065509,6105.0,5.0,0.0,0.0,0.0,0.0
1.0,0.035183783,53.0,0.0,0.669208692,12194.0,10.0,0.0,3.0,0.0,2.0
1.0,0.0,22.0,0.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0
1.0,0.004285616,36.0,0.0,0.7876169909999999,4166.0,9.0,0.0,2.0,0.0,1.0
1.0,0.018955698,77.0,0.0,0.001999667,6000.0,4.0,0.0,0.0,0.0,0.0
0.0,0.983824929,55.0,0.0,0.064116496,4600.0,2.0,1.0,0.0,0.0,6.0
1.0,0.159359485,65.0,0.0,0.074205625,10416.0,6.0,0.0,0.0,0.0,1.0
1.0,0.621662724,47.0,0.0,0.27659763600000004,11250.0,11.0,0.0,2.0,0.0,0.0
1.0,0.708058388,27.0,0.0,0.227974569,1100.0,2.0,0.0,0.0,0.0,0.0
1.0,0.014397121,25.0,0.0,0.10550671,2160.0,3.0,0.0,0.0,0.0,0.0
1.0,0.024772088,89.0,2.0,0.052836485,1797.0,11.0,0.0,0.0,1.0,0.0
